cityName,Content,Gender,nackName,Score,Time,userLevel,tagList
格尔木,挺好看的，就是好看,null,Roycuter,4.5,2021-02-18 17:34,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
昆山,挺好的，值得推荐,1,魏玉飞2014,5,2021-02-18 17:34,1,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
乐山,拍的什么*** 只能说 和1 2差远了,1,饿到窒息的客人,0.5,2021-02-18 17:34,2,null
天津,虽然不如前两部，但是看着隔壁那么垃圾的一部电影硬生生的给拉到9.5分，所以必须支持一下唐3，这10分给定了。,null,Kew654072492,5,2021-02-18 17:34,3,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
淄博,期待了很久，我很喜欢，很好看,2,萍萍（汽车影音）15315231881,5,2021-02-18 17:34,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
北京,探案剧这次真没看出来有什么是靠推理出来的，推理密室推出来自杀，父母都有苦衷的情节比较老套，喜剧效果很好，宝强的幽默发挥的很棒，Q的出场太尴尬，第一个出现在面前的就是Q感觉之前营造的神秘感一下子就没了，搞笑不错，推理欠佳。,1,🦔,4.5,2021-02-18 17:34,3,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
常州,剧情稍显混乱,null,PYe189106889,3.5,2021-02-18 17:34,2,"{'fixed': [{'id': 4, 'name': '购票'}]}"
芜湖,好看，剧情精彩,null,VdK835971925,5,2021-02-18 17:34,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
武汉,剧情跌宕起伏！刚开始非常搞笑，后面又很感人！值得推荐的一部好剧！,2,A💎小芬  👩,5,2021-02-18 17:34,1,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
常州,剧情稍显混乱,null,PYe189106889,3.5,2021-02-18 17:34,2,"{'fixed': [{'id': 4, 'name': '购票'}]}"
芜湖,好看，剧情精彩,null,VdK835971925,5,2021-02-18 17:34,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
武汉,剧情跌宕起伏！刚开始非常搞笑，后面又很感人！值得推荐的一部好剧！,2,A💎小芬  👩,5,2021-02-18 17:34,1,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
西安,烂尾差评，不能再多了,null,今敏595,2.5,2021-02-18 17:34,2,"{'fixed': [{'id': 4, 'name': '购票'}]}"
杭州,还行，一般般,null,FrR766956832,3.5,2021-02-18 17:34,3,"{'fixed': [{'id': 4, 'name': '购票'}]}"
连云港,感觉这次宋义的排名突然变换，好奇怪.但还是好评,2,zq74040461520,5,2021-02-18 17:34,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
澄江市,挺好看的。。,null,RUW854322034,4.5,2021-02-18 17:34,1,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
上海,还行吧，没网友说的难看,1,CHEN9538,4,2021-02-18 17:34,0,null
徐州,感觉还行，广告略微有点多了，比起前两部来说，感觉差点意思,1,期过,4,2021-02-18 17:34,0,null
柳州,超级好看绝了绝了,null,Jisoo95susu,5,2021-02-18 17:34,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
温岭,反正我觉得挺好看的,null,RTx671603454,3.5,2021-02-18 17:33,0,null
南宁,电影非常的好看，我的小伙伴们妆都哭花了,1,Y,5,2021-02-18 17:33,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
铜梁,可以，不错，推荐看,null,Turbo,5,2021-02-18 17:33,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
太原,妻夫木聪太帅了，评分这么低，原来是有黑粉啊，我是在大年初一评分这么低，原来是有黑粉啊，我是在大年初一看了评分这么低，原来是有黑粉啊，我是在大年初一看了这部评分这么低，原来是有黑粉啊，我是在大年初一看了这部电影评分这么低，原来是有黑粉啊，我是在大年初一看了这部电影。我认为特别好看我认为特别好看好看极了，我特别支持陈思诚。。,1,郭大林,5,2021-02-18 17:33,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
固原,和平精英哪五个人出来最少拉低一分,1,@,5,2021-02-18 17:33,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
招远,还是很值得看的，悬疑推理，也是很搞笑的,null,Quella～LSQ,5,2021-02-18 17:33,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
博山,好在知道Q是谁啦。居然还有4！期待！,2,玥棋要努力学习吖,5,2021-02-18 17:33,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
柳州,还可以，期待下一部,1,0.2℃,3.5,2021-02-18 17:33,2,"{'fixed': [{'id': 4, 'name': '购票'}]}"
呼伦贝尔,一般吧，也就看个热闹,null,你命里缺我吧,3,2021-02-18 17:33,1,null
沅江,算不上艺术吧，就比较杂,null,shenmeguiaaaaaaa,3,2021-02-18 17:33,2,null
柳州,还可以，期待下一部,1,0.2℃,3.5,2021-02-18 17:33,2,"{'fixed': [{'id': 4, 'name': '购票'}]}"
呼伦贝尔,一般吧，也就看个热闹,null,你命里缺我吧,3,2021-02-18 17:33,1,null
沅江,算不上艺术吧，就比较杂,null,shenmeguiaaaaaaa,3,2021-02-18 17:33,2,null
扬州,剧情混乱，感情线太尬，相比较前两部，差远了,null,丶晴天2019,2.5,2021-02-18 17:33,2,"{'fixed': [{'id': 4, 'name': '购票'}]}"
宜昌,一般般，睡着了,null,乖乖的。。。。,2.5,2021-02-18 17:33,2,"{'fixed': [{'id': 4, 'name': '购票'}]}"
邯郸,不错挺搞笑的,2,豆妈爱豆爸,5,2021-02-18 17:33,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
赣州,超级烂片，生硬专家，太多不知道哪里来的人物，太多不知道哪里来的剧情，面部表情夸张的不懂在干嘛！,null,hzt222794703,0.5,2021-02-18 17:33,3,"{'fixed': [{'id': 2, 'name': '购票差评'}, {'id': 4, 'name': '购票'}]}"
中山,没有前两部好看。,null,歪歪Audrey,3,2021-02-18 17:33,2,"{'fixed': [{'id': 4, 'name': '购票'}]}"
岳阳,剧情有点怪怪的，感觉不是特别通顺，片中有多次暗示主角的父亲，但是电影中并没有给出非常明确的内容。,1,梦之印,4,2021-02-18 17:33,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
阿坝,总体：幸运的一生被童年治愈 不幸的人一生在治愈童年,1,·0218·,4,2021-02-18 17:33,3,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
南宁,烂尾了。。。,1,王耿孚👊,3,2021-02-18 17:32,2,"{'fixed': [{'id': 4, 'name': '购票'}]}"
蚌埠,和朋友一起看的，因为看网上评价，这部电影评价评分都是挺高的，前几部也看了，总体非常的好，王宝强演技很不错，很喜欢，最后的q是刘德华。这次日本的题材很可以哦，期待下一部作品,1,吃不胖也烦,5,2021-02-18 17:32,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
重庆,讲述的是唐人街团队去日本破犯罪杀人案的爆笑故事，挺好笑的,null,storyline13827,4.5,2021-02-18 17:32,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
安陆市,该电影经过一年的沉淀，没有想象中的那么期待！故事剧情和前面两部虽然有连接，但是时间太久不容易记起。还有电影的票价太贵了！,null,星空下的童话,3,2021-02-18 17:32,2,"{'fixed': [{'id': 4, 'name': '购票'}]}"
武汉,好看。笑疯了,null,七七和四十九,4,2021-02-18 17:32,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
成都,比较差，完全就是为了刘昊然,null,薇儿爷V,1.5,2021-02-18 17:32,2,"{'fixed': [{'id': 2, 'name': '购票差评'}, {'id': 4, 'name': '购票'}]}"
佛山,超可！刘昊然太帅了！剧情节奏适合 搞笑与探案皆具！小林杏奈绝美！,2,嘉木,5,2021-02-18 17:32,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
长春,一般般，太乱了，长泽雅美演技满分,null,ZOU401843846,2.5,2021-02-18 17:32,2,"{'fixed': [{'id': 4, 'name': '购票'}]}"
蚌埠,电梯诈尸那段还不错，其他的，真的没什么特别好笑的。总体还说的过去。,null,李小瑾virgo,3,2021-02-18 17:32,2,"{'fixed': [{'id': 4, 'name': '购票'}]}"
宜宾,这是第二次看了，感觉那些点二刷的时候就没什么意义了。整天来说，没有前两部好看，第三部看着看着就睡着了,2,瑜子,4,2021-02-18 17:32,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
蚌埠,电梯诈尸那段还不错，其他的，真的没什么特别好笑的。总体还说的过去。,null,李小瑾virgo,3,2021-02-18 17:32,2,"{'fixed': [{'id': 4, 'name': '购票'}]}"
宜宾,这是第二次看了，感觉那些点二刷的时候就没什么意义了。整天来说，没有前两部好看，第三部看着看着就睡着了,2,瑜子,4,2021-02-18 17:32,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
昆明,内容丰富，好,null,帅帅子张东升,4.5,2021-02-18 17:32,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
三台县,真的很一般。,null,o綰鸢o,5,2021-02-18 17:31,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
大竹,一般般吧，，，，,null,s灵昔,3.5,2021-02-18 17:31,2,"{'fixed': [{'id': 4, 'name': '购票'}]}"
三亚,还可以吧，就是没有前两部好看,2,chen 尘埃,4,2021-02-18 17:31,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
昆明,剧情还是比较精彩的，就是片尾那段和和平精英的联名很尬，全程都可以看到广告植入,1,过年胖三斤,3.5,2021-02-18 17:31,2,"{'fixed': [{'id': 4, 'name': '购票'}]}"
顺德,果然好睇，希望再接再来，刘德华好型仔,1,Nicholas国皇,5,2021-02-18 17:31,3,null
温岭,看的想睡觉觉,2,🌈,2.5,2021-02-18 17:31,2,"{'fixed': [{'id': 4, 'name': '购票'}]}"
佛山,有点乱，越看越困了……,1,阿鱼🐟,2.5,2021-02-18 17:31,2,"{'fixed': [{'id': 4, 'name': '购票'}]}"
成都,前面还可以，后面有点想睡觉,2,momo酱酱子oO,3,2021-02-18 17:31,1,"{'fixed': [{'id': 4, 'name': '购票'}]}"
东海,还可以，至少有点搞笑,2,SHUANG,5,2021-02-18 17:31,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
周口,nice不错,null,smx,5,2021-02-18 17:31,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
东营,总体一般吧，不如前两部，剧情比较水，案件逻辑性不强！陈思诚野心不小，从结尾看出来要打造唐探宇宙，但是慢慢的有种炒剩饭的感觉，希望能够多在案件剧情上下功夫！,1,_qqzsf1372900796,3,2021-02-18 17:31,2,"{'fixed': [{'id': 4, 'name': '购票'}]}"
闽侯县,还行吧，。。,1,migiesir,3.5,2021-02-18 17:31,0,"{'fixed': [{'id': 4, 'name': '购票'}]}"
葫芦岛,可能是年龄的关系，我感觉没什么意思，剧情一般，宝强的角色有点……说不好。,2,壮志妈妈,3,2021-02-18 17:31,2,"{'fixed': [{'id': 4, 'name': '购票'}]}"
定西,个人认为喜剧元素较多，不太符合推理谜的审美，比起前两部来说有一些不足，不过呈现了唐探宇宙，希望看到之后更多的精彩。,2,君念晴,3.5,2021-02-18 17:31,2,"{'fixed': [{'id': 4, 'name': '购票'}]}"
钦州,看细节决定成败，这部电影很好，没必要一踩一捧的……,null,可以1272,5,2021-02-18 17:31,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
宜昌,支持下昊然和小7，电影真的不好看，，，,null,yQD452498193,2,2021-02-18 17:31,2,"{'fixed': [{'id': 2, 'name': '购票差评'}, {'id': 4, 'name': '购票'}]}"
秦皇岛,这一部不光是解了案子，还是在为后来的唐探做一个铺垫，揭开了Q到底是什么,null,第一人称非复数,4.5,2021-02-18 17:30,1,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
秦皇岛,这一部不光是解了案子，还是在为后来的唐探做一个铺垫，揭开了Q到底是什么,null,第一人称非复数,4.5,2021-02-18 17:30,1,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
佛山,"唐人街探案3  小小影评 _（不涉及剧透）
一丢丢摸不着头脑，可能是期待值太高了吧，（还有广告也太多了吧😂 )我更觉得这一次是承接上文的一部，最后看完我认为唐探系列才真正开始，因为Q才刚刚揭晓。前三部都是开胃菜，后面第四部开始应该才是唐仁秦风vsQ组织，正片才开始拉开序幕。两高智商的智斗才是最精彩的吧，希望唐探4不要让我失望哈哈，这一部总得来说还挺好的，但是我最喜欢第二部。还有几个问题
1.思诺kiko有关系吗？
2.思诺是站哪边还是中立？
3.Q首脑是谁？刘德华？
4.Q一共几个人？
5.秦风他爸怎么回事？还未涉及吗？
  最后,我还是支持唐探3滴，毕竟我还期待唐探4的播出哈",2,zhay,5,2021-02-18 17:30,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
白银,还可以，挺好的,null,小王小王胜者为王,5,2021-02-18 17:30,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
北京,开头很搞笑，很喜欢，期待下一部,2,🖤Z·T·💚,5,2021-02-18 17:30,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
万州,好可以叭，没有那么好看 也没有那么难看,2,~,4,2021-02-18 17:30,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
内江,电梯那段笑喷,null,.,5,2021-02-18 17:30,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
深圳,导演你还钱！,null,wha670691306,1,2021-02-18 17:30,2,"{'fixed': [{'id': 2, 'name': '购票差评'}, {'id': 4, 'name': '购票'}]}"
蒙自市,"这五分是给结尾那场烟花和mj的歌的，剧情内容都太难看了
",null,kagome。,2.5,2021-02-18 17:30,2,"{'fixed': [{'id': 4, 'name': '购票'}]}"
渭南,非常值得一看,1,StRiley,5,2021-02-18 17:30,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
河源,槽点太多，不说了，失望,null,、源子,2.5,2021-02-18 17:30,1,"{'fixed': [{'id': 4, 'name': '购票'}]}"
徐州,个人感觉挺好看的,2,小小姝,5,2021-02-18 17:30,3,null
枣庄,我觉得挺好看的，除了那个日本人的弟弟和那个女生出场的时候，尬的简直看不下去。其他的都很好看，几个人带烂一部电影,null,Sprouting兔兔,5,2021-02-18 17:30,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
松原,剧情很僵硬……,1,V4989,2.5,2021-02-18 17:29,2,"{'fixed': [{'id': 4, 'name': '购票'}]}"
德阳,虽然没想象中的那么好，比前两部稍微差点，可能是我期待值不高吧，我觉得还是挺好看的。除了中间那几个和平精英是真的尬,null,鹿媱,4.5,2021-02-18 17:29,1,null
乌海,一般吧！加油,1,Leo,3.5,2021-02-18 17:29,3,"{'fixed': [{'id': 4, 'name': '购票'}]}"
上海,最后结尾不咋样,2,rvq930836335,4.5,2021-02-18 17:29,1,null
朔州,不错，挺好看,1,有小,5,2021-02-18 17:29,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
湖州,感觉没有之前两部好看,null,Msx858887696,4.5,2021-02-18 17:29,1,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
常熟,蛮好看的啊！,null,天外星人,4.5,2021-02-18 17:29,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
武汉,大家千万别去看啦，简直垃圾！再看陈导的电影我是小狗🐶！这种电影拥有如此高票房简直侮辱中国电影！垃圾！剧情低俗，广告满天飞，推理毫无道理！我真是****了花60多块看这,2,lgL719017588,0.5,2021-02-18 17:29,2,null
常熟,蛮好看的啊！,null,天外星人,4.5,2021-02-18 17:29,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
武汉,大家千万别去看啦，简直垃圾！再看陈导的电影我是小狗🐶！这种电影拥有如此高票房简直侮辱中国电影！垃圾！剧情低俗，广告满天飞，推理毫无道理！我真是****了花60多块看这,2,lgL719017588,0.5,2021-02-18 17:29,2,null
南京,非常的好看的,2,满天星bling,5,2021-02-18 17:29,0,null
南昌,一般般，中规中矩,null,AYAAYA丶,2.5,2021-02-18 17:29,1,"{'fixed': [{'id': 4, 'name': '购票'}]}"
丰城,明明很好看的，好不好？但是相比第二部来说，还是有一丁点欠缺,null,钱家玮,4.5,2021-02-18 17:29,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
江津,还行吧 剧情没有我想的那么惊艳,null,狸子nice,3,2021-02-18 17:28,2,"{'fixed': [{'id': 4, 'name': '购票'}]}"
阜新,好笑 笑的我都睡着了,2,小龙不是暴君,5,2021-02-18 17:28,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
无锡,一般般，吵吵闹闹,2,maldives1009,3,2021-02-18 17:28,2,"{'fixed': [{'id': 4, 'name': '购票'}]}"
长春,为什么要出来五个非主流,2,Qw1ko,3,2021-02-18 17:28,2,null
三河,无效评论，就是想打个满分。你们想知道自己去电影院看。,null,wuyeyoumina,5,2021-02-18 17:28,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
蒙城,没有预期想的那么好,null,陳.2023,2.5,2021-02-18 17:28,2,"{'fixed': [{'id': 4, 'name': '购票'}]}"
邵东市,一颗星是给和平精英扣的,1,不愧是我,2.5,2021-02-18 17:28,2,"{'fixed': [{'id': 4, 'name': '购票'}]}"
重庆,城市宣传片➕无厘头鬼扯,1,闹闹土逼蓝波湾,4,2021-02-18 17:28,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
北京,东拼西凑的剧情植入广告太硬,null,养猪专业户90,2.5,2021-02-18 17:28,2,"{'fixed': [{'id': 4, 'name': '购票'}]}"
上海,这q组织就像个中二组织、,1,wg199232,3.5,2021-02-18 17:28,2,null
天津,有点低于预期,1,jRL62113918,3.5,2021-02-18 17:28,2,null
垫江,一般，没有期待的好看,null,TMV794453694,0.5,2021-02-18 17:27,2,"{'fixed': [{'id': 2, 'name': '购票差评'}, {'id': 4, 'name': '购票'}]}"
沧州,故事的主题其实是反战，反讽日本，相信很多人不看一些影评之类的文章是不知道的。冲着一点给满分。,1,能量终守恒,5,2021-02-18 17:27,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
